row_id,org_raw,org_norm
382,ami chokshi / corp / enron,Ami Chokshi Corp Enron
382,ami chokshi / corp / enron,Ami Chokshi Corp Enron
382,enron,Enron
382,noms,Noms
382,xls,Xls
382,xls,Xls
383,"enron
corp savings plan",Enron Corp Savings Plan
383,the enron corp .,The Enron Corp
383,cst,Cst
383,cst,Cst
383,the enron corp .,The Enron Corp
383,enron,Enron
383,cst,Cst
384,txu,Txu
384,el paso,El Paso
384,txu,Txu
384,txu,Txu
385,redeliveries,Redeliveries
386,enron,Enron
386,enron ,Enron
386,enron,Enron
386,enron,Enron
386,enron ,Enron
386,enron,Enron
386,the enron board of,The Enron Board Of
386,enron ,Enron
386,enron,Enron
386,enron ,Enron
386,new york stock exchange,New York Stock Exchange
386,enron,Enron
386,enron,Enron
386,companies ,Companies
386,enron,Enron
390,ferc,Ferc
390,hsc +,Hsc
391,pls,Pls
393,xls,Xls
393,xls,Xls
394,enron,Enron
394,karen lindley / corp / enron,Karen Lindley Corp Enron
394,karen lindley / corp / enron,Karen Lindley Corp Enron
394,enron,Enron
394,paul couvillon / corp / enron,Paul Couvillon Corp Enron
394,enron,Enron
394,karen lindley / corp / enron,Karen Lindley Corp Enron
394,enron,Enron
395,enron,Enron
396,costilla,Costilla
398,teco,Teco
398,teco,Teco
398,enron,Enron
400,xls,Xls
400,xls,Xls
400,xls,Xls
401,enron corp,Enron Corp
402,enron,Enron
402,dfarmer @ enron,Dfarmer Enron
402,enron,Enron
402,enron,Enron
402,texas 77002,Texas 77002
402,doc,Doc
405,doc,Doc
408,charlotte / aimee,Charlotte Aimee
409,teco,Teco
411,xls,Xls
411,xls,Xls
413,doc,Doc
414,etgs carthage hub tailgate,Etgs Carthage Hub Tailgate
414,cass / gcs / cec,Cass Gcs Cec
414,speckels,Speckels
414,enron,Enron
414,enron,Enron
414,"connie
wester / easttexas / pefs",Connie Wester Easttexas Pefs
414,redeliveries,Redeliveries
414,hpl ' s,Hpl S
414,"mobil beaumont
effective",Mobil Beaumont Effective
414,redeliveries,Redeliveries
415,redeliveries,Redeliveries
415,enron,Enron
415,enron,Enron
415,"connie
wester / easttexas / pefs",Connie Wester Easttexas Pefs
415,speckels,Speckels
415,redeliveries,Redeliveries
416,redeliveries,Redeliveries
420,enron,Enron
420,enron,Enron
420,noms,Noms
421,teco,Teco
421,enron,Enron
422,tenaska,Tenaska
422,enron,Enron
422,enron,Enron
423,teco,Teco
423,teco,Teco
423,teco,Teco
423,enron,Enron
424,ena,Ena
424,enron,Enron
424,bellamy,Bellamy
424,"invoice
tess",Invoice Tess
424,tess ray / enron,Tess Ray Enron
424,ena,Ena
424,ena,Ena
424,noms,Noms
424,enron,Enron
424,enron,Enron
424,enron,Enron
424,xls,Xls
425,doc,Doc
426,xls,Xls
426,xls,Xls
427,bayer - march 2001,Bayer - March 2001
428,hanks / hou,Hanks Hou
428,connie sutton,Connie Sutton
428,lauri,Lauri
428,allen / hou,Allen Hou
428,enron,Enron
428,enron,Enron
428,"rodney
rogers / gco / enron @ enron",Rodney Rogers Gco Enron Enron
428,"fld
985982",Fld 985982
428,hughes & hughes,Hughes & Hughes
429,enron,Enron
430,doc,Doc
430,doc,Doc
430,doc,Doc
430,doc,Doc
434,edi,Edi
434,oracle database,Oracle Database
434,enron,Enron
434,ena - cxl,Ena - Cxl
434,ei,Ei
434,ees,Ees
434,lst,Lst
434,dfs,Dfs
434,dfs,Dfs
434,enron,Enron
434,sap / isc,Sap Isc
435,eb 3658,Eb 3658
437,enron,Enron
437,edith cross,Edith Cross
437,bruce sukaly / corp / enron,Bruce Sukaly Corp Enron
437,sukaly @ enron,Sukaly Enron
437,enron,Enron
437,enron,Enron
437,doc,Doc
440,enron,Enron
440,"scott
mills / hou",Scott Mills Hou
440,enron,Enron
440,martin / hou,Martin Hou
440,enron,Enron
440,enron,Enron
440,enron,Enron
440,enron,Enron
440,katherine l kelly / hou,Katherine L Kelly Hou
440,"meredith
mitchell / hou",Meredith Mitchell Hou
440,enron,Enron
440,phillip villagomez / corp / enron,Phillip Villagomez Corp Enron
440,enron,Enron
440,"joann
collins / corp / enron @ enron",Joann Collins Corp Enron Enron
440,enron,Enron
440,"angie
zeman / corp / enron @ enron",Angie Zeman Corp Enron Enron
440,enron,Enron
440,"alvin
thompson / corp / enron @ enron",Alvin Thompson Corp Enron Enron
440,darren espey / corp / enron @ enron,Darren Espey Corp Enron Enron
440,enron,Enron
440,enron,Enron
440,morgan sharifi / corp / enron,Morgan Sharifi Corp Enron
440,enron,Enron
440,enron,Enron
441,mobil beaumont refinery,Mobil Beaumont Refinery
441,mobil,Mobil
441,mobil,Mobil
441,"mobil
beaumont",Mobil Beaumont
441,mobil,Mobil
441,mobil,Mobil
441,"lee
3 .",Lee 3
442,lst,Lst
443,doc,Doc
444,daren & tom,Daren & Tom
444,noms,Noms
446,xls,Xls
446,xls,Xls
447,the p & l .,The P & L
449,enron,Enron
449,"rita
wynne / hou",Rita Wynne Hou
449,brandywine,Brandywine
449,enron,Enron
449,"rita
wynne / hou",Rita Wynne Hou
449,hanks / hou,Hanks Hou
449,enron,Enron
449,brandywine,Brandywine
452,tx 77379,Tx 77379
454,enron,Enron
454,enron,Enron
454,teco,Teco
455,xls,Xls
455,xls,Xls
456,jpg,Jpg
457,teco,Teco
457,enron,Enron
458,valero,Valero
460,lone star,Lone Star
460,ena,Ena
460,tenaska,Tenaska
460,tenaska,Tenaska
460,noms,Noms
461,intuit,Intuit
461,enron,Enron
461,intuit inc .,Intuit Inc
461,intuit ,Intuit
461,ofx,Ofx
461,intuit ,Intuit
461,atr service,Atr Service
462,enron,Enron
462,enron,Enron
462,el paso,El Paso
463,hpl ' s carthage,Hpl S Carthage
463,redeliveries,Redeliveries
463,defs,Defs
463,enron,Enron
463,neuweiler,Neuweiler
463,enron,Enron
463,cass / gcs / cec,Cass Gcs Cec
463,speckels,Speckels
463,defs,Defs
465,enron,Enron
465,enron,Enron
465,edward d baughman / hou,Edward D Baughman Hou
465,dennis benevides / hou / ees @ ees,Dennis Benevides Hou Ees Ees
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,joseph p hirl / enron,Joseph P Hirl Enron
465,enron,Enron
465,enron,Enron
465,claudia johnson / enron,Claudia Johnson Enron
465,enron,Enron
465,"bennett
kaufman / hou",Bennett Kaufman Hou
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,billy lemmons / corp / enron,Billy Lemmons Corp Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,enron,Enron
465,thuraisingham / enron,Thuraisingham Enron
465,enron,Enron
466,"tenaska , inc .",Tenaska Inc
466,lone star,Lone Star
466,ena,Ena
466,tenaska,Tenaska
466,tenaska,Tenaska
466,noms,Noms
467,clem cernosek,Clem Cernosek
469,enron,Enron
469,wallis @,Wallis
469,enron,Enron
469,noms,Noms
469,xls,Xls
469,xls,Xls
473,hoff - heller,Hoff - Heller
473,"cdp
daren :",Cdp Daren
473,clem cernosek,Clem Cernosek
474,miller,Miller
474,nng,Nng
475,doc,Doc
478,xls,Xls
478,xls,Xls
480,yahoo,Yahoo
483,teco,Teco
486,lauri,Lauri
486,"allen
01 / 09 / 2001 03",Allen 01 09 2001 03
486,enron,Enron
486,enron,Enron
486,kcs # 9797,Kcs 9797
487,txu nom .,Txu Nom
487,teco,Teco
487,xls,Xls
487,xls,Xls
488,enron north america corp .,Enron North America Corp
488,eog resources,Eog Resources
488,"comstock oil & gas , inc .",Comstock Oil & Gas Inc
488,kerr - mcgee oil & gas onshore l,Kerr - Mcgee Oil & Gas Onshore L
488,kerr - mcgee ',Kerr - Mcgee
488,kerr - mcgee ',Kerr - Mcgee
490,xls,Xls
490,xls,Xls
491,joanie h ngo / hou,Joanie H Ngo Hou
493,mobil beaumont,Mobil Beaumont
493,cass / gcs / cec,Cass Gcs Cec
493,speckels,Speckels
493,spencer / gcs / cec,Spencer Gcs Cec
493,enron,Enron
493,enron,Enron
493,"connie
wester / easttexas / pefs",Connie Wester Easttexas Pefs
495,redeliveries,Redeliveries
497,teco,Teco
501,enron,Enron
501,enron,Enron
501,enron,Enron
501,noms,Noms
502,xls,Xls
502,xls,Xls
503,xls,Xls
503,xls,Xls
506,texas 77002,Texas 77002
506,doc,Doc
508,cummins & walker unk,Cummins & Walker Unk
508,samson lonestar 9845 2,Samson Lonestar 9845 2
508,tema oil &,Tema Oil &
511,enron,Enron
511,mips,Mips
511,hanks / hou,Hanks Hou
511,enron,Enron
512,tenaska,Tenaska
513,eol,Eol
514,s & ebb ' s,S & Ebb S
517,vance l taylor / hou,Vance L Taylor Hou
517,enron,Enron
517,sanchez oil & gas,Sanchez Oil & Gas
517,texas 14,Texas 14
519,teco,Teco
519,enron,Enron
520,"devon
bev
- - - - - - - - - - - - - - - - - - - - - - forwarded",Devon Bev - - - - - - - - - - - - - - - - - - - - - - Forwarded
520,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
520,enron,Enron
521,xls,Xls
521,xls,Xls
523,xls,Xls
523,xls,Xls
525,enron,Enron
528,noms,Noms
528,the mcnic noms,The Mcnic Noms
528,llp,Llp
528,texas 77339,Texas 77339
529,cleburne .,Cleburne
530,txu,Txu
530,tenaska,Tenaska
532,lauri,Lauri
532,allen / hol,Allen Hol
532,enron,Enron
532,highlander central,Highlander Central
535,xls,Xls
535,xls,Xls
536,enron,Enron
536,enron,Enron
536,goldman sachs,Goldman Sachs
536,"cisco
systems",Cisco Systems
536,enron,Enron
536,enron,Enron
536,enron,Enron
539,"koch midstream services co
please",Koch Midstream Services Co Please
539,daren j,Daren J
539,koch midstream services co,Koch Midstream Services Co
539,koch midstream services co,Koch Midstream Services Co
539,koch midstream services co,Koch Midstream Services Co
539,duke energy field services,Duke Energy Field Services
539,enron,Enron
540,enron,Enron
540,cass / gcs / cec,Cass Gcs Cec
540,speckels,Speckels
545,xls,Xls
545,xls,Xls
548,xls,Xls
548,xls,Xls
549,vance l taylor / hou,Vance L Taylor Hou
549,enron,Enron
549,enron,Enron
549,"trisha
hughes / hou",Trisha Hughes Hou
555,enron,Enron
555,enron,Enron
555,noms,Noms
556,noms,Noms
557,mitchell .,Mitchell
558,first eog,First Eog
559,enron,Enron
561,conoco,Conoco
561,conoco,Conoco
561,dwe,Dwe
561,"hpl &
oasis",Hpl & Oasis
563,xls,Xls
563,xls,Xls
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,xls,Xls
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,enron,Enron
564,tx,Tx
566,dev .,Dev
566,enron,Enron
566,dev .,Dev
566,enron,Enron
567,xls,Xls
567,xls,Xls
569,daren - canyou,Daren - Canyou
571,enron,Enron
571,teco,Teco
571,enron,Enron
572,entex,Entex
573,noms,Noms
573,redeliveries,Redeliveries
574,teco,Teco
574,enron,Enron
575,enron,Enron
575,enron,Enron
575,enron,Enron
575,enron,Enron
575,enron,Enron
575,enron,Enron
576,zn nom price,Zn Nom Price
580,"shell deer park
- - - - - - - - - - - - - - - - - - - - - - forwarded",Shell Deer Park - - - - - - - - - - - - - - - - - - - - - - Forwarded
580,"shell deer park
gary",Shell Deer Park Gary
580,energy & utilities,Energy & Utilities
581,amoco,Amoco
581,"amoco 08 / 22 / 00 bp energy
company",Amoco 08 22 00 Bp Energy Company
581,union pacific resources inc,Union Pacific Resources Inc
581,anadarko canada corporation,Anadarko Canada Corp
585,ami chokshi / corp / enron,Ami Chokshi Corp Enron
585,xls,Xls
587,ami chokshi / corp / enron,Ami Chokshi Corp Enron
587,xls,Xls
587,xls,Xls
589,noms,Noms
589,walter o & g,Walter O & G
591,"daren farmer , & clem '",Daren Farmer & Clem
592,enron,Enron
592,tx,Tx
593,xrwgabnev ghogenc,Xrwgabnev Ghogenc
593,ypvgq,Ypvgq
593,"smwppxjgf
ncegpbldg - fjccw",Smwppxjgf Ncegpbldg - Fjccw
593,fcwkwjx krshwz,Fcwkwjx Krshwz
593,gfhrqfz feswlu puacz umrfsl,Gfhrqfz Feswlu Puacz Umrfsl
593,lsxggpjdl gdviykxagv sqbqsqu,Lsxggpjdl Gdviykxagv Sqbqsqu
593,"bhwbq crjgr sqvfofu
bejttroci",Bhwbq Crjgr Sqvfofu Bejttroci
593,twtmroom auyzdyt fpnurps,Twtmroom Auyzdyt Fpnurps
595,enron,Enron
595,enron,Enron
595,noms,Noms
596,daren,Daren
596,stephanie gomes 04,Stephanie Gomes 04
598,mobil,Mobil
598,enron,Enron
600,tenaska,Tenaska
600,ferc,Ferc
601,xls,Xls
601,xls,Xls
604,"americas , inc .",Americas Inc
605,tenaska,Tenaska
605,greg whiting / corp / enron,Greg Whiting Corp Enron
605,enron,Enron
605,megan parker / corp / enron,Megan Parker Corp Enron
605,enron,Enron
605,enron,Enron
605,ena,Ena
605,tenaska,Tenaska
605,ena,Ena
605,tenaska,Tenaska
605,enron,Enron
605,tenaska,Tenaska
605,tenaska,Tenaska
606,enron,Enron
606,enron,Enron
606,noms,Noms
609,pecos / roberson,Pecos Roberson
609,enron,Enron
611,enron,Enron
616,xls,Xls
616,xls,Xls
617,knox westmoreland,Knox Westmoreland
617,texaco,Texaco
617,kcs,Kcs
617,"tx 77056
voice mail",Tx 77056 Voice Mail
619,katherine herrera / corp / enron,Katherine Herrera Corp Enron
619,enron,Enron
619,katherine herrera @ enron,Katherine Herrera Enron
620,enron,Enron
622,pvr,Pvr
625,enron capital management,Enron Capital Management
626,"trisha
hughes / hou",Trisha Hughes Hou
626,whiting petroleum corp,Whiting Petroleum Corp
628,enron,Enron
628,4 / 1 & 4 / 2,4 1 & 4 2
630,xls,Xls
630,xls,Xls
632,howard,Howard
632,hanks / hou,Hanks Hou
632,clem cernosek / hou,Clem Cernosek Hou
632,howard,Howard
632,clem,Clem
632,clem cernosek,Clem Cernosek
632,romeo d ',Romeo D
632,enron,Enron
632,hanks / hou,Hanks Hou
634,cummins & walker,Cummins & Walker
635,xls,Xls
635,xls,Xls
636,7 / 00 and,7 00 And
636,7 / 00,7 00
637,ami chokshi / corp / enron,Ami Chokshi Corp Enron
637,ami chokshi / corp / enron,Ami Chokshi Corp Enron
637,enron,Enron
637,corpus christi,Corpus Christi
637,tgt,Tgt
638,costilla pilgreen ,Costilla Pilgreen
638,satuday ,Satuday
638,shell,Shell
638,pcc,Pcc
638,mop ,Mop
640,ami chokshi / corp / enron,Ami Chokshi Corp Enron
640,enron,Enron
640,enron,Enron
640,paul couvillon / corp / enron,Paul Couvillon Corp Enron
640,enron,Enron
640,enron,Enron
641,vance l taylor / hou,Vance L Taylor Hou
642,enron,Enron
643,"mobil beaumont
rebecca :",Mobil Beaumont Rebecca
644,mips,Mips
644,phillips,Phillips
644,"aimee
enron north america corp .",Aimee Enron North America Corp
644,phillips,Phillips
645,xls,Xls
645,xls,Xls
646,enron,Enron
648,enron,Enron
649,megan parker / corp / enron,Megan Parker Corp Enron
649,enron,Enron
649,pan energy ' s,Pan Energy S
649,enron,Enron
649,megan parker / corp / enron,Megan Parker Corp Enron
649,enron,Enron
649,etgs carthage hub tailgate,Etgs Carthage Hub Tailgate
649,cass / gcs / cec,Cass Gcs Cec
649,speckels,Speckels
649,enron,Enron
649,enron,Enron
649,connie wester,Connie Wester
649,redeliveries,Redeliveries
649,hpl ' s,Hpl S
649,"mobil beaumont
effective",Mobil Beaumont Effective
649,redeliveries,Redeliveries
651,adonis # 51862,Adonis 51862
651,karen lindley / corp / enron,Karen Lindley Corp Enron
651,enron,Enron
651,ena,Ena
651,karen lindley / corp / enron,Karen Lindley Corp Enron
651,enron,Enron
658,xls,Xls
658,xls,Xls
659,tenaska,Tenaska
662,enron,Enron
662,karen lindley / corp / enron,Karen Lindley Corp Enron
662,enron,Enron
663,coastal oil & gas usa,Coastal Oil & Gas Usa
663,enron,Enron
663,stella l morris / hou,Stella L Morris Hou
663,coastal oil & gas usa,Coastal Oil & Gas Usa
664,payne - ballard,Payne - Ballard
666,doc,Doc
668,ena ,Ena
668,ena,Ena
668,ena ,Ena
668,enron,Enron
668,enron,Enron
668,enron canada,Enron Canada
668,ena ,Ena
668,ena ,Ena
668,ena ,Ena
669,ectcynthia franklin / corp / enron,Ectcynthia Franklin Corp Enron
669,enron,Enron
669,"meredith
mitchell / hou",Meredith Mitchell Hou
669,enron,Enron
669,enron north america corp .,Enron North America Corp
669,"clem
cernosek / hou",Clem Cernosek Hou
669,enron,Enron
669,enron,Enron
669,enron,Enron
669,cynthia / meredith,Cynthia Meredith
670,enron,Enron
671,enron,Enron
672,lst,Lst
672,enron,Enron
673,kingwood cove golf,Kingwood Cove Golf
678,steve ' s,Steve S
680,tenaska,Tenaska
682,enron,Enron
682,ena,Ena
682,d & h,D & H
682,"pcx
- pico 0491",Pcx - Pico 0491
682,pcx,Pcx
684,xls,Xls
684,xls,Xls
685,xls,Xls
685,xls,Xls
686,wagner,Wagner
689,xls,Xls
689,xls,Xls
690,aimee lannou 02,Aimee Lannou 02
691,enron,Enron
691,enron,Enron
691,vance l taylor / hou,Vance L Taylor Hou
691,pat clynes / corp / enron,Pat Clynes Corp Enron
691,enron,Enron
691,enron,Enron
691,clem cernosek,Clem Cernosek
693,enron,Enron
693,enron,Enron
695,vance l taylor / hou,Vance L Taylor Hou
695,enron,Enron
695,enron,Enron
695,enron,Enron
695,enron,Enron
695,enron,Enron
695,xls,Xls
695,xls,Xls
696,"jackie
ext 39177",Jackie Ext 39177
698,tenaska,Tenaska
698,txu,Txu
698,noms,Noms
698,tenaska,Tenaska
699,txu nom,Txu Nom
699,xls,Xls
699,xls,Xls
700,teco,Teco
700,0 / enron,0 Enron
700,teco,Teco
700,0 / enron,0 Enron
700,teco,Teco
700,0 / enron,0 Enron
703,ami chokshi / corp / enron,Ami Chokshi Corp Enron
703,pvr,Pvr
703,anc,Anc
703,"xls
- smi",Xls - Smi
703,"xls
- smil 28 reveffo 61200",Xls - Smil 28 Reveffo 61200
703,xls,Xls
704,enron,Enron
704,enron,Enron
704,noms,Noms
705,stacy,Stacy
705,hodge,Hodge
705,lauer,Lauer
705,exxon katy,Exxon Katy
705,exxon katy,Exxon Katy
705,enron north america corp .,Enron North America Corp
705,exxon,Exxon
705,enron,Enron
708,teco,Teco
709,aep,Aep
713,eol,Eol
719,teco,Teco
719,teco,Teco
719,enron,Enron
719,teco,Teco
719,enron,Enron
719,hanks @ enron,Hanks Enron
719,enron,Enron
719,enron,Enron
719,enron,Enron
719,enron / hpl actuals,Enron Hpl Actuals
719,teco,Teco
719,teco,Teco
719,teco,Teco
719,enron,Enron
723,mobil beaumont # 981040,Mobil Beaumont 981040
724,teco,Teco
724,teco,Teco
724,teco,Teco
724,enron,Enron
727,"shell deer park
fyi",Shell Deer Park Fyi
727,enron,Enron
727,"shell deer park
- - - - - - - - - - - - - - - - - - - - - - forwarded",Shell Deer Park - - - - - - - - - - - - - - - - - - - - - - Forwarded
727,lilly,Lilly
727,enron,Enron
727,enron,Enron
727,"shell deer park
gary",Shell Deer Park Gary
727,energy & utilities,Energy & Utilities
728,enron,Enron
728,enron,Enron
728,noms,Noms
730,txu,Txu
730,txu,Txu
730,txu,Txu
730,txu,Txu
730,xls,Xls
730,xls,Xls
730,xls,Xls
733,eb,Eb
734,tenaska,Tenaska
734,enron,Enron
734,megan parker / corp / enron,Megan Parker Corp Enron
734,enron,Enron
734,tenaska,Tenaska
734,enron,Enron
734,txu,Txu
734,tenaska,Tenaska
735,"gmt , inc",Gmt Inc
736,xls,Xls
736,xls,Xls
738,enron,Enron
738,enron,Enron
738,stella l morris / hou,Stella L Morris Hou
738,"clem
cernosek / hou",Clem Cernosek Hou
738,karen lindley / corp / enron,Karen Lindley Corp Enron
738,enron,Enron
738,exxon,Exxon
738,ena,Ena
738,meter 74 - transco,Meter 74 - Transco
738,hpl ',Hpl
738,east texas,East Texas
738,pennzoil,Pennzoil
739,"phillips petroleum , inc .
- - - - - - - - - - - - - - - - - - - - - - forwarded",Phillips Petroleum Inc - - - - - - - - - - - - - - - - - - - - - - Forwarded
739,enron,Enron
739,"phillips petroleum , inc .",Phillips Petroleum Inc
739,phillips,Phillips
739,phillips petroleum company,Phillips Petroleum Company
740,enron,Enron
740,enron,Enron
740,"cornhusker
darren",Cornhusker Darren
742,ifs,Ifs
743,xls,Xls
743,xls,Xls
746,newsweek,Newsweek
747,teco,Teco
747,enron,Enron
748,doc,Doc
749,enron,Enron
749,enron,Enron
749,noms,Noms
753,enron,Enron
753,enron,Enron
755,teco,Teco
755,enron,Enron
755,hanks @ enron,Hanks Enron
755,enron,Enron
755,enron,Enron
755,enron,Enron
755,enron / hpl actuals,Enron Hpl Actuals
755,teco,Teco
755,enron,Enron
757,hl & p,Hl & P
757,enron,Enron
757,enron,Enron
757,enron,Enron
757,pamela chambers / corp / enron,Pamela Chambers Corp Enron
757,enron,Enron
758,"harris gsf energy hpl
gary",Harris Gsf Energy Hpl Gary
758,"enron corp
meter",Enron Corp Meter
758,"enron corp
meter",Enron Corp Meter
761,enron,Enron
761,"melissa
enron north america corp .",Melissa Enron North America Corp
762,enron,Enron
762,enron,Enron
762,enron,Enron
762,enron,Enron
762,vance l taylor / hou,Vance L Taylor Hou
762,enron,Enron
763,el paso,El Paso
767,neal / bryan,Neal Bryan
767,ami chokshi / corp / enron,Ami Chokshi Corp Enron
767,megan parker / corp / enron,Megan Parker Corp Enron
767,enron,Enron
767,enron,Enron
767,enron,Enron
770,xls,Xls
770,xls,Xls
773,doc,Doc
775,jaquet,Jaquet
775,aybar,Aybar
775,jaquet,Jaquet
775,aybar,Aybar
776,enron,Enron
776,lotus,Lotus
777,enron,Enron
777,xls,Xls
781,chevron phillips chemical co .,Chevron Phillips Chemical Co
781,chevron phillips chemical co .,Chevron Phillips Chemical Co
781,chevron phillips chemical co .,Chevron Phillips Chemical Co
781,enron,Enron
781,tx,Tx
782,texas 77002,Texas 77002
783,kerr mcgee gas daily,Kerr Mcgee Gas Daily
783,enron,Enron
783,enron,Enron
783,enron,Enron
783,iferc,Iferc
783,doc,Doc
784,"exxon company , usa",Exxon Company Usa
784,exxon,Exxon
784,exxon,Exxon
784,"exxon company , usa",Exxon Company Usa
784,sitara &,Sitara &
784,exxon,Exxon
784,"exxon company ,",Exxon Company
784,houston pipe line,Houston Pipe Line
784,emv,Emv
791,microsoft,Microsoft
793,xls,Xls
793,xls,Xls
794,tenaska,Tenaska
794,ena,Ena
794,ena,Ena
794,tenaska,Tenaska
794,tenaska,Tenaska
794,enron,Enron
797,aol,Aol
797,aol,Aol
797,"the united
states",The United States
797,dell computer,Dell Computer
797,university of houston,University Of Houston
797,smu,Smu
798,txu,Txu
798,txu,Txu
798,txu,Txu
798,txu,Txu
